MATCH_ID,date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,stadium,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners,home_goals_2h,away_goals_2h,home_goals_u15,away_goals_u15
19930310_SMR_TUR,1993-03-10,SMR,TUR,0.0,0.0,FIFA World Cup qualification,Serravalle,San Marino,False,,-67.61844442295342,0.45,1.67,3,5,7,12,50.8,49.2,3,1,0,0,3,7,,,,
19930311_CAN_KOR,1993-03-11,CAN,KOR,2.0,0.0,Friendly,Victoria,Canada,False,,-69.65881142568969,1.7,0.66,5,2,14,6,49.6,50.4,0,1,0,0,7,3,,,,
19930311_GUY_CAY,1993-03-11,GUY,CAY,3.0,2.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False,,5.125707421465449,1.09,1.53,3,6,6,15,55.4,44.6,2,1,0,0,8,9,,,,
19930311_PUR_BRB,1993-03-11,PUR,BRB,1.0,0.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True,,-51.81759909232824,1.09,0.71,3,2,7,7,48.8,51.2,0,1,0,0,3,5,,,,
19930312_CAY_BRB,1993-03-12,CAY,BRB,1.0,6.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True,,-52.40527948127351,0.98,1.79,2,6,7,11,47.0,53.0,0,0,0,0,3,11,,,,
19930312_GUY_PUR,1993-03-12,GUY,PUR,0.0,2.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False,,-0.6715366030678069,0.45,1.68,0,5,3,12,47.5,52.5,3,1,0,0,1,5,,,,
19930312_QAT_JOR,1993-03-12,QAT,JOR,1.0,2.0,Friendly,Doha,Qatar,False,,-4.606147755354186,0.98,1.77,2,3,5,6,49.5,50.5,1,5,0,0,5,3,,,,
19930312_SLV_BOL,1993-03-12,SLV,BOL,2.0,2.0,Friendly,San Salvador,El Salvador,False,,110.40199596222828,1.89,0.57,7,3,15,5,53.6,46.4,0,2,0,0,7,5,,,,
19930314_GUY_BRB,1993-03-14,GUY,BRB,0.0,3.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False,,-45.325492305129046,1.08,0.81,4,3,9,6,43.3,56.7,1,1,0,0,6,3,,,,
19930314_HON_BOL,1993-03-14,HON,BOL,0.0,0.0,Friendly,San Pedro Sula,Honduras,False,,206.35538656079234,1.17,0.05,2,2,8,5,52.8,47.2,1,1,0,0,5,1,,,,
19930314_JPN_USA,1993-03-14,JPN,USA,3.0,1.0,Kirin Cup,Tokyo,Japan,False,,7.280507704849242,1.39,0.73,5,4,10,10,54.2,45.8,1,4,1,0,2,9,,,,
19930314_PUR_CAY,1993-03-14,PUR,CAY,4.0,0.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True,,66.89904256496902,1.48,1.22,4,4,7,9,49.5,50.5,1,3,0,0,7,5,,,,
19930316_HON_BOL,1993-03-16,HON,BOL,0.0,0.0,Friendly,Tegucigalpa,Honduras,False,,195.70093980436695,1.38,1.84,5,5,12,10,58.9,41.1,0,1,0,0,4,5,,,,
19930316_KUW_SYR,1993-03-16,KUW,SYR,2.0,1.0,Friendly,Kuwait City,Kuwait,False,,47.97004238246427,1.55,2.08,4,6,6,12,53.4,46.6,1,3,0,0,1,7,,,,
19930317_BRA_POL,1993-03-17,BRA,POL,2.0,2.0,Friendly,Ribeirão Preto,Brazil,False,,66.75110333162934,2.53,1.56,9,3,20,9,58.4,41.6,0,0,0,0,14,2,,,,
19930317_TUN_SUI,1993-03-17,TUN,SUI,0.0,1.0,Friendly,Tunis,Tunisia,False,,-33.27960462667943,1.09,1.98,3,8,5,19,45.1,54.9,0,0,0,0,1,9,,,,
19930320_Alderney_GGY,1993-03-20,Alderney,GGY,0.0,10.0,Muratti Vase,Alderney,Alderney,False,,-49.22039335147724,0.8,3.44,3,11,7,20,47.8,52.2,2,4,0,0,0,7,,,,
19930323_SLV_USA,1993-03-23,SLV,USA,2.0,2.0,Friendly,San Salvador,El Salvador,False,,46.36127378304536,1.69,1.07,5,4,8,8,49.9,50.1,0,1,0,0,6,4,,,,
19930324_CRC_CAN,1993-03-24,CRC,CAN,0.0,1.0,Friendly,San José,Costa Rica,False,,29.39328115016542,0.83,0.05,3,1,4,5,48.2,51.8,0,2,0,0,1,5,,,,
19930324_CYP_Czechoslovakia,1993-03-24,CYP,Czechoslovakia,1.0,1.0,FIFA World Cup qualification,Limassol,Cyprus,False,,-115.4760262917332,0.78,1.31,2,4,3,8,38.9,61.1,2,5,0,0,4,7,,,,
19930324_GYF_GPE,1993-03-24,GYF,GPE,2.0,1.0,CFU Caribbean Cup qualification,Cayenne,French Guiana,False,,-9.872924545216392,1.18,1.69,5,6,12,15,50.5,49.5,2,6,0,1,3,9,,,,
19930324_ISR_RUS,1993-03-24,ISR,RUS,2.0,2.0,Friendly,Haifa,Israel,False,,-211.82283395727472,0.57,2.13,2,6,4,12,41.1,58.9,1,1,0,0,3,8,,,,
19930324_ITA_MLT,1993-03-24,ITA,MLT,6.0,1.0,FIFA World Cup qualification,Palermo,Italy,False,,296.8242058934193,2.42,0.74,8,2,17,4,51.8,48.2,2,2,0,0,2,3,,,,
19930324_NED_SMR,1993-03-24,NED,SMR,6.0,0.0,FIFA World Cup qualification,Utrecht,Netherlands,False,,251.19799918614422,2.7,0.52,8,1,18,3,56.0,44.0,2,4,0,0,9,1,,,,
19930324_SCO_GER,1993-03-24,SCO,GER,0.0,1.0,Friendly,Glasgow,Scotland,False,,-90.21748627864963,0.6,1.94,3,7,6,15,47.0,53.0,3,1,0,1,3,5,,,,
19930325_HON_USA,1993-03-25,HON,USA,4.0,1.0,Friendly,Tegucigalpa,Honduras,False,,136.70655207966638,2.64,0.81,8,2,17,2,57.6,42.4,2,2,0,0,12,1,,,,
19930326_LIB_JOR,1993-03-26,LIB,JOR,1.0,0.0,Friendly,Beirut,Lebanon,False,,-62.37048695738963,0.3,0.05,2,0,1,3,48.0,52.0,2,2,0,0,4,3,,,,
19930327_AUT_FRA,1993-03-27,AUT,FRA,0.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,,-142.51749932162875,0.59,0.91,3,2,5,4,44.9,55.1,4,2,0,0,1,5,,,,
19930327_MWI_ZAM,1993-03-27,MWI,ZAM,1.0,0.0,Friendly,Lilongwe,Malawi,False,,-123.85153153966098,0.34,1.22,1,3,1,9,46.2,53.8,0,1,0,0,0,4,,,,
19930330_QAT_NOR,1993-03-30,QAT,NOR,1.0,6.0,Friendly,Doha,Qatar,False,,-49.55552730182126,0.77,1.85,4,6,9,13,49.2,50.8,1,5,0,1,7,8,,,,
19930330_SVK_LTU,1993-03-30,SVK,LTU,2.0,2.0,Friendly,Dunajská Streda,Slovakia,False,,36.392966069903196,1.11,0.96,4,3,8,7,50.9,49.1,0,1,0,0,5,6,,,,
19930331_CHI_BOL,1993-03-31,CHI,BOL,2.0,1.0,Friendly,Arica,Chile,False,,64.0852815762546,1.62,0.99,4,4,10,6,51.7,48.3,1,0,1,0,8,2,,,,
19930331_COL_CRC,1993-03-31,COL,CRC,4.0,1.0,Friendly,Medellín,Colombia,False,,-61.969046515710716,1.71,0.99,6,3,14,5,47.2,52.8,0,2,0,0,7,3,,,,
19930331_DEN_ESP,1993-03-31,DEN,ESP,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,,-2.0032115001608872,1.5,0.4,6,1,16,2,44.2,55.8,0,5,0,0,8,1,,,,
19930331_HUN_GRE,1993-03-31,HUN,GRE,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,,5.179793576513703,0.61,0.4,4,1,9,1,39.1,60.9,1,3,0,0,3,1,,,,
19930331_IRL_NIR,1993-03-31,IRL,NIR,3.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,,65.23804328271285,1.74,1.91,4,6,11,14,45.4,54.6,3,2,0,0,7,7,,,,
19930331_POL_LTU,1993-03-31,POL,LTU,1.0,1.0,Friendly,Brzeszcze,Poland,False,,57.57019784292606,0.52,1.21,3,4,5,9,52.4,47.6,1,1,0,0,1,6,,,,
19930331_SUI_POR,1993-03-31,SUI,POR,1.0,1.0,FIFA World Cup qualification,Bern,Switzerland,False,,89.41827125010332,0.96,1.27,4,4,6,8,50.3,49.7,0,2,0,1,11,11,,,,
19930331_TUR_ENG,1993-03-31,TUR,ENG,0.0,2.0,FIFA World Cup qualification,İzmir,Turkey,False,,-224.03141301848564,0.35,1.05,0,3,0,9,42.7,57.3,0,3,0,0,2,4,,,,
19930331_WAL_BEL,1993-03-31,WAL,BEL,2.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,,-94.25896915919088,1.26,1.27,3,4,6,8,44.7,55.3,0,4,0,0,2,3,,,,
19930402_MAS_UAE,1993-04-02,MAS,UAE,0.0,1.0,Friendly,Kuala Lumpur,Malaysia,False,,-28.604399791217475,0.94,0.82,4,2,9,2,43.2,56.8,1,0,0,0,7,3,,,,
19930402_SKN_VGB,1993-04-02,SKN,VGB,5.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,,94.93914341983691,1.68,0.05,5,1,12,3,49.8,50.2,2,0,0,1,8,4,,,,
19930403_NIG_BEN,1993-04-03,NIG,BEN,2.0,2.0,Friendly,Niamey,Niger,False,,129.33449197397726,1.51,0.75,5,2,11,3,58.7,41.3,1,1,0,0,4,3,,,,
19930404_Anguilla_ATG,1993-04-04,Anguilla,ATG,0.0,4.0,CFU Caribbean Cup qualification,The Valley,Anguilla,False,,-0.2600052460279585,0.78,1.96,3,7,6,17,50.0,50.0,1,1,0,0,5,6,,,,
19930404_DOM_VGB,1993-04-04,DOM,VGB,3.0,1.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,True,,31.078658300808,0.14,1.36,3,3,7,5,53.7,46.3,4,2,0,0,4,9,,,,
19930404_HON_CAN,1993-04-04,HON,CAN,2.0,2.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,,109.86024170540509,0.32,0.86,2,2,4,5,60.0,40.0,2,7,0,0,1,4,,,,
19930404_KUW_EGY,1993-04-04,KUW,EGY,1.0,3.0,Friendly,Kuwait City,Kuwait,False,,-29.31397291266262,1.22,1.25,4,3,8,6,54.1,45.9,1,0,0,0,4,2,,,,
19930404_SLV_MEX,1993-04-04,SLV,MEX,2.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,,-36.52224325654356,1.33,0.41,3,1,6,3,47.7,52.3,3,0,1,0,2,3,,,,
19930405_ATG_Sint-Maarten,1993-04-05,ATG,Sint Maarten,0.0,2.0,CFU Caribbean Cup qualification,The Valley,Anguilla,True,,-44.340741126278544,0.93,0.89,4,4,12,9,44.5,55.5,0,1,0,1,3,8,,,,
19930406_Anguilla_Sint-Maarten,1993-04-06,Anguilla,Sint Maarten,0.0,1.0,CFU Caribbean Cup qualification,The Valley,Anguilla,False,,-90.54584691390323,1.98,1.47,5,5,10,11,49.0,51.0,1,4,0,0,4,10,,,,
19930406_SKN_DOM,1993-04-06,SKN,DOM,2.0,2.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,,72.75501855559355,1.57,1.65,3,2,5,5,56.1,43.9,1,2,0,0,9,5,,,,
19930407_SVN_EST,1993-04-07,SVN,EST,2.0,0.0,Friendly,Ljubljana,Slovenia,False,,67.89370323723278,0.5,0.95,3,3,8,8,48.8,51.2,2,0,0,0,5,4,,,,
19930408_JPN_THA,1993-04-08,JPN,THA,1.0,0.0,FIFA World Cup qualification,Kobe,Japan,False,,5.2412373509359895,0.71,0.64,2,3,4,7,52.4,47.6,2,1,0,0,2,6,,,,
19930408_SRI_UAE,1993-04-08,SRI,UAE,0.0,4.0,FIFA World Cup qualification,Kyoto,Japan,True,,-0.1633525564870979,0.35,1.73,2,6,6,16,48.6,51.4,2,3,0,1,3,8,,,,
19930409_ALG_SLE,1993-04-09,ALG,SLE,0.0,0.0,African Cup of Nations qualification,Annaba,Algeria,False,,61.422804188292275,1.17,0.69,4,3,10,6,54.8,45.2,3,1,0,0,5,3,,,,
19930409_EGY_MLI,1993-04-09,EGY,MLI,2.0,1.0,African Cup of Nations qualification,Cairo,Egypt,False,,54.12739458314854,1.51,0.87,6,3,13,6,51.7,48.3,0,4,0,0,5,9,,,,
19930409_OMA_MAS,1993-04-09,OMA,MAS,1.0,0.0,Friendly,Muscat,Oman,False,,-44.94202797505022,1.53,0.16,5,0,12,1,50.0,50.0,2,3,0,0,7,2,,,,
19930409_PRK_VIE,1993-04-09,PRK,VIE,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,44.7393059786757,0.93,1.14,3,4,6,10,50.5,49.5,4,3,0,0,3,2,,,,
19930409_QAT_IDN,1993-04-09,QAT,IDN,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,,46.390091141957555,1.12,0.44,4,1,9,2,51.3,48.7,3,5,0,0,7,3,,,,
19930410_GHA_LBR,1993-04-10,GHA,LBR,0.0,0.0,African Cup of Nations qualification,Accra,Ghana,False,,155.60309173195697,0.12,0.96,2,4,7,9,57.0,43.0,4,3,0,0,4,6,,,,
19930410_RSA_MRI,1993-04-10,RSA,MRI,0.0,0.0,African Cup of Nations qualification,Johannesburg,South Africa,False,,61.16368062837023,0.05,1.22,0,4,0,8,58.6,41.4,3,4,0,0,4,4,,,,
19930410_ZAM_ZIM,1993-04-10,ZAM,ZIM,0.0,0.0,African Cup of Nations qualification,Lusaka,Zambia,False,,40.13951059370447,0.3,0.11,1,0,3,0,55.4,44.6,2,0,0,0,6,1,,,,
19930411_CAN_SLV,1993-04-11,CAN,SLV,2.0,0.0,FIFA World Cup qualification,Burnaby,Canada,False,,-29.77336670590239,1.34,0.66,4,3,9,6,50.2,49.8,5,4,0,0,2,4,,,,
19930411_ETH_NGA,1993-04-11,ETH,NGA,1.0,0.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,,-262.61902543260567,0.05,1.14,1,4,4,8,41.4,58.6,3,2,0,0,3,9,,,,
19930411_GAB_BEN,1993-04-11,GAB,BEN,2.0,0.0,African Cup of Nations qualification,Libreville,Gabon,False,,150.42255191535855,2.03,1.62,8,4,18,9,50.5,49.5,1,4,0,0,7,7,,,,
19930411_GNB_SEN,1993-04-11,GNB,SEN,0.0,3.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,,-69.63822989513642,0.05,1.0,1,3,3,5,51.2,48.8,3,2,0,0,2,6,,,,
19930411_GUI_CGO,1993-04-11,GUI,CGO,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,,33.135564095743575,0.72,1.38,2,4,6,7,50.8,49.2,3,2,0,0,3,7,,,,
19930411_JPN_BAN,1993-04-11,JPN,BAN,8.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,,98.13757281770245,1.69,1.04,8,2,17,5,56.5,43.5,3,1,0,0,8,3,,,,
19930411_LES_COD,1993-04-11,LES,COD,1.0,1.0,African Cup of Nations qualification,Maseru,Lesotho,False,,-19.420824797227624,1.22,1.85,2,4,2,8,53.6,46.4,1,0,0,0,1,4,,,,
19930411_MAR_MWI,1993-04-11,MAR,MWI,0.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,,26.57473965511008,1.19,0.87,5,2,13,3,56.0,44.0,0,1,0,0,4,6,,,,
19930411_MEX_HON,1993-04-11,MEX,HON,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico City,-81.90051193936233,1.41,0.15,3,1,6,3,54.2,45.8,1,3,0,0,4,3,,,,
19930411_MOZ_KEN,1993-04-11,MOZ,KEN,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,,-70.34043287047939,0.68,0.8,2,1,4,3,41.9,58.1,2,0,0,1,1,3,,,,
19930411_NIG_CMR,1993-04-11,NIG,CMR,0.0,0.0,African Cup of Nations qualification,Niamey,Niger,False,,-90.3527608774641,0.67,0.38,3,0,8,0,44.7,55.3,3,4,1,0,4,3,,,,
19930411_PRK_SGP,1993-04-11,PRK,SGP,2.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,,45.735350288150585,0.36,1.04,2,3,5,8,53.0,47.0,1,2,0,0,2,5,,,,
19930411_QAT_VIE,1993-04-11,QAT,VIE,4.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,,97.74803420423677,1.91,0.23,6,2,14,3,54.0,46.0,2,2,1,0,6,7,,,,
19930411_SDN_UGA,1993-04-11,SDN,UGA,1.0,1.0,African Cup of Nations qualification,Khartoum,Sudan,False,,-98.51257935506555,2.05,1.23,6,3,14,6,46.0,54.0,3,2,0,0,10,5,,,,
19930411_THA_SRI,1993-04-11,THA,SRI,1.0,0.0,FIFA World Cup qualification,Kobe,Japan,True,,45.17647086714055,0.43,0.29,2,2,4,2,47.5,52.5,2,1,0,0,6,1,,,,
19930413_POL_FIN,1993-04-13,POL,FIN,2.0,1.0,Friendly,Radom,Poland,False,,105.5161783216347,0.7,0.3,2,2,5,5,46.2,53.8,1,0,0,0,5,3,,,,
19930413_PRK_IDN,1993-04-13,PRK,IDN,4.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,97.72196368659729,1.41,1.64,5,6,11,12,48.5,51.5,2,3,0,0,5,9,,,,
19930413_SRI_BAN,1993-04-13,SRI,BAN,0.0,1.0,FIFA World Cup qualification,Yokohama,Japan,True,,-3.057262533111725,0.76,1.63,4,7,9,17,53.8,46.2,0,2,0,0,6,12,,,,
19930413_UAE_THA,1993-04-13,UAE,THA,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,True,,-17.93247560800819,0.4,1.15,1,4,1,9,48.9,51.1,1,2,0,0,2,4,,,,
19930413_VIE_SGP,1993-04-13,VIE,SGP,2.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,,-37.41858589268395,1.64,1.36,5,5,11,7,49.7,50.3,4,0,0,0,7,5,,,,
19930414_AUT_BUL,1993-04-14,AUT,BUL,3.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,,-83.46078269573536,1.61,0.9,5,3,11,6,54.1,45.9,2,1,0,0,11,3,,,,
19930414_DEN_LVA,1993-04-14,DEN,LVA,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,,168.45260366023513,1.97,1.38,5,4,13,8,61.4,38.6,1,2,0,0,3,8,,,,
19930414_GER_GHA,1993-04-14,GER,GHA,6.0,1.0,Friendly,Bochum,Germany,False,,25.893314390731348,2.71,1.03,8,5,20,10,47.8,52.2,2,0,0,0,12,9,,,,
19930414_GPE_MTQ,1993-04-14,GPE,MTQ,1.0,4.0,CFU Caribbean Cup qualification,Pointe-à-Pitre,Guadeloupe,False,,-82.75939868725641,0.74,1.02,2,5,2,10,57.4,42.6,2,1,0,0,6,8,,,,
19930414_ITA_EST,1993-04-14,ITA,EST,2.0,0.0,FIFA World Cup qualification,Trieste,Italy,False,,267.40365956853884,1.23,1.23,2,4,5,8,58.6,41.4,3,2,0,0,5,6,,,,
19930414_LTU_ALB,1993-04-14,LTU,ALB,3.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,False,,71.46324195870034,1.64,0.53,4,1,9,1,52.0,48.0,3,1,1,0,7,5,,,,
19930414_LUX_RUS,1993-04-14,LUX,RUS,0.0,4.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,,-256.9282801177583,0.88,2.01,1,7,2,16,45.8,54.2,4,2,0,0,4,9,,,,
19930414_ROU_CYP,1993-04-14,ROU,CYP,2.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False,,160.13718852723355,1.53,0.68,5,3,9,6,55.3,44.7,2,3,0,0,1,6,,,,
19930415_EGY_ZIM,1993-04-15,EGY,ZIM,0.0,0.0,FIFA World Cup qualification,Lyon,France,True,,-35.03495135967,0.41,0.3,3,3,9,6,44.9,55.1,3,1,0,0,5,3,,,,
19930415_HUN_SWE,1993-04-15,HUN,SWE,0.0,2.0,Friendly,Budapest,Hungary,False,,-78.49784609366134,0.23,0.05,0,2,0,6,43.6,56.4,1,2,0,0,1,6,,,,
19930415_JPN_SRI,1993-04-15,JPN,SRI,5.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,,159.7748793887058,1.46,0.05,5,0,9,0,59.2,40.8,1,1,0,0,7,1,,,,
19930415_UAE_BAN,1993-04-15,UAE,BAN,1.0,0.0,FIFA World Cup qualification,Yokohama,Japan,True,,67.4291268216266,0.9,0.16,2,0,3,0,51.6,48.4,1,4,0,1,1,1,,,,
19930416_ALG_CIV,1993-04-16,ALG,CIV,1.0,1.0,FIFA World Cup qualification,Tlemcen,Algeria,False,,35.832334860976744,0.95,1.53,3,4,7,7,52.9,47.1,1,2,0,0,4,6,,,,
19930416_AUS_KUW,1993-04-16,AUS,KUW,1.0,0.0,Friendly,Singapore,Singapore,True,,104.36140009149312,1.03,0.25,2,0,4,0,59.4,40.6,0,1,0,0,3,2,,,,
19930416_QAT_SGP,1993-04-16,QAT,SGP,4.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,,73.74526861495383,1.45,1.23,6,4,13,9,53.0,47.0,0,5,1,0,9,4,,,,
19930416_VIE_IDN,1993-04-16,VIE,IDN,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,-31.152651709122665,1.6,1.46,6,5,14,11,47.5,52.5,1,4,0,0,9,4,,,,
19930417_MLT_SUI,1993-04-17,MLT,SUI,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False,,-243.65175985083238,0.05,1.29,2,5,5,11,42.5,57.5,2,2,0,0,4,6,,,,
19930417_USA_ISL,1993-04-17,USA,ISL,1.0,1.0,Friendly,Costa Mesa,United States,False,,66.45774297162257,2.36,0.5,8,4,17,7,54.5,45.5,1,1,0,0,5,9,,,,
19930418_CAN_HON,1993-04-18,CAN,HON,3.0,1.0,FIFA World Cup qualification,Burnaby,Canada,False,,-39.5622662080832,1.38,0.39,4,1,9,2,50.0,50.0,1,3,0,0,3,4,,,,
19930418_CMR_GUI,1993-04-18,CMR,GUI,3.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,,90.07159450520817,1.14,0.92,3,4,7,8,55.5,44.5,1,4,0,0,3,6,,,,
19930418_IDN_SGP,1993-04-18,IDN,SGP,0.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,-56.28145632693759,1.65,0.38,6,2,13,6,51.9,48.1,2,5,0,0,4,4,,,,
19930418_JPN_UAE,1993-04-18,JPN,UAE,2.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,,35.99162232452272,1.04,0.95,2,4,4,7,52.1,47.9,0,3,0,0,5,5,,,,
19930418_KSA_NZL,1993-04-18,KSA,NZL,3.0,1.0,Friendly,Singapore,Singapore,True,,10.084510731029695,1.61,1.35,4,4,10,9,50.1,49.9,1,1,1,0,10,3,,,,
19930418_MAR_SEN,1993-04-18,MAR,SEN,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,,6.32602271645851,1.17,1.12,3,3,9,7,57.8,42.2,1,3,0,0,7,2,,,,
19930418_MEX_SLV,1993-04-18,MEX,SLV,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,Mexico City,39.10163722693687,1.27,0.49,4,3,9,7,55.1,44.9,1,2,0,0,5,4,,,,
19930418_QAT_PRK,1993-04-18,QAT,PRK,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,False,,9.276255736685016,0.6,1.91,2,5,3,8,46.9,53.1,0,3,0,0,2,5,,,,
19930418_THA_BAN,1993-04-18,THA,BAN,4.0,1.0,FIFA World Cup qualification,Tokyo,Japan,True,,54.28611039835141,1.96,0.49,7,3,15,6,56.3,43.7,2,1,1,0,8,3,,,,
19930419_AUS_KUW,1993-04-19,AUS,KUW,1.0,3.0,Friendly,Singapore,Singapore,True,,118.52826209728573,0.37,2.08,1,6,1,13,53.4,46.6,1,1,0,0,4,11,,,,
19930422_SGP_KSA,1993-04-22,SGP,KSA,0.0,3.0,Friendly,Singapore,Singapore,False,,-83.10883579576284,0.19,1.71,0,6,0,12,47.6,52.4,1,1,0,0,1,9,,,,
19930423_EGY_MWI,1993-04-23,EGY,MWI,2.0,0.0,African Cup of Nations qualification,Alexandria,Egypt,False,,8.86583182368804,1.43,0.58,5,1,10,5,52.0,48.0,2,1,0,0,4,2,,,,
19930423_HKG_KUW,1993-04-23,HKG,KUW,2.0,2.0,Friendly,Singapore,Singapore,True,,-26.908333067820877,0.51,1.49,2,4,4,9,50.8,49.2,1,2,0,0,2,4,,,,
19930423_NGA_SDN,1993-04-23,NGA,SDN,4.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False,,169.72640472086164,1.49,0.72,5,4,10,8,60.1,39.9,4,2,0,0,5,4,,,,
19930424_IDN_QAT,1993-04-24,IDN,QAT,1.0,4.0,FIFA World Cup qualification,Singapore,Singapore,True,,-163.49397384067834,1.25,1.79,4,7,10,17,51.6,48.4,3,5,0,0,4,7,,,,
19930424_KEN_LES,1993-04-24,KEN,LES,3.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,,11.04040577996966,1.41,0.7,4,3,10,5,48.5,51.5,3,0,0,0,6,4,,,,
19930424_KSA_NZL,1993-04-24,KSA,NZL,1.0,0.0,Friendly,Singapore,Singapore,True,,37.15670183719044,1.11,0.62,3,0,7,0,53.2,46.8,1,0,0,0,7,1,,,,
19930424_RSA_ZIM,1993-04-24,RSA,ZIM,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False,,-77.13889094198521,0.05,0.05,1,1,1,1,43.0,57.0,2,3,0,0,8,1,,,,
19930424_SLE_GNB,1993-04-24,SLE,GNB,2.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,,106.98886283272236,1.06,0.34,3,1,7,0,51.2,48.8,3,1,0,0,7,1,,,,
19930424_VIE_PRK,1993-04-24,VIE,PRK,0.0,1.0,FIFA World Cup qualification,Singapore,Singapore,True,,-162.21335854981226,0.61,1.66,2,5,2,12,45.0,55.0,3,1,1,0,4,5,,,,
19930425_CGO_BDI,1993-04-25,CGO,BDI,0.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,,-103.0823810092129,0.05,0.05,0,0,0,0,44.8,55.2,1,3,0,0,2,0,,,,
19930425_CMR_GAB,1993-04-25,CMR,GAB,0.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,,66.51425587357949,0.09,0.62,0,2,0,2,55.0,45.0,2,1,1,0,2,3,,,,
19930425_CYP_FRO,1993-04-25,CYP,FRO,3.0,1.0,FIFA World Cup qualification,Limassol,Cyprus,False,,25.232908917927716,1.58,0.57,4,3,9,6,44.1,55.9,2,4,0,0,3,6,,,,
19930425_ETH_UGA,1993-04-25,ETH,UGA,2.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,,-130.13086768927337,0.32,1.78,2,6,5,14,39.2,60.8,3,3,0,0,4,11,,,,
19930425_GRN_DMA,1993-04-25,GRN,DMA,1.0,1.0,CFU Caribbean Cup qualification,St. George's,Grenada,False,,4.115332323328175,1.24,0.31,3,2,6,4,47.7,52.3,3,3,0,0,9,3,,,,
19930425_HKG_KUW,1993-04-25,HKG,KUW,0.0,1.0,Friendly,Singapore,Singapore,True,,-25.362454525942667,0.57,0.54,1,2,2,3,53.5,46.5,0,1,0,0,5,5,,,,
19930425_HON_SLV,1993-04-25,HON,SLV,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,,56.481389883137126,0.48,1.38,2,5,3,11,47.3,52.7,2,2,0,0,4,6,,,,
19930425_KOR_IRQ,1993-04-25,KOR,IRQ,1.0,1.0,Friendly,Changwon,South Korea,False,,26.616936242239035,0.42,0.39,3,1,6,1,49.6,50.4,0,0,0,0,4,5,,,,
